,시도,어종류,연도,월,총마릿수[마리],총중량[kg]
3392,부산,기타볼락류,2023,05,3985.0,1771.7
3393,부산,기타볼락류,2023,06,2325.0,644.8
3394,부산,기타볼락류,2023,07,657.0,229.7
3395,부산,기타볼락류,2023,08,677.0,159.2
3396,부산,기타볼락류,2023,09,249.0,51.4
3397,부산,기타볼락류,2023,10,675.0,129.8
3398,부산,기타볼락류,2023,11,908.0,134.9
3399,부산,기타볼락류,2023,12,6895.0,957.4
3400,부산,기타볼락류,2024,01,8448.0,1693.5
3401,부산,기타볼락류,2024,02,45216.0,8836.1
3402,부산,기타볼락류,2024,03,46602.0,9685.3
3403,부산,기타볼락류,2024,04,21519.0,4862.0
3404,부산,기타볼락류,2024,05,4151.0,584.3
3405,부산,기타볼락류,2024,06,4893.0,2152.1
3406,부산,기타볼락류,2024,07,511.0,57.8
3407,부산,기타볼락류,2024,08,1067.0,162.3
3408,부산,기타볼락류,2024,09,1060.0,158.0
3409,부산,기타볼락류,2024,10,1207.0,363.1
3410,부산,기타어류,2023,01,1748.0,415.4
3411,부산,기타어류,2023,02,459.0,54.0
3412,부산,기타어류,2023,03,1291.0,126.1
3413,부산,기타어류,2023,04,610.0,76.3
3414,부산,기타어류,2023,05,373.0,49.3
3415,부산,기타어류,2023,06,558.0,63.6
3416,부산,기타어류,2023,07,2103.0,175.9
3417,부산,기타어류,2023,08,2894.0,226.9
3418,부산,기타어류,2023,09,477.0,76.4
3419,부산,기타어류,2023,10,606.0,75.1
3420,부산,기타어류,2023,11,714.0,73.1
3421,부산,기타어류,2023,12,1263.0,187.7
3422,부산,기타어류,2024,01,1246.0,187.5
3423,부산,기타어류,2024,02,340.0,124.6
3424,부산,기타어류,2024,03,5630.0,1141.2
3425,부산,기타어류,2024,04,1338.0,396.9
3426,부산,기타어류,2024,05,6429.0,4173.9
3427,부산,기타어류,2024,06,2141.0,657.2
3428,부산,기타어류,2024,07,2376.0,983.6
3429,부산,기타어류,2024,08,2175.0,633.7
3430,부산,기타어류,2024,09,1670.0,736.5
3431,부산,기타어류,2024,10,2513.0,1335.7
3432,부산,꼼치류,2023,01,0.0,0.0
3433,부산,꼼치류,2023,02,5.0,4.0
3434,부산,꼼치류,2023,03,0.0,0.0
3435,부산,꼼치류,2023,04,0.0,0.0
3436,부산,꼼치류,2023,05,0.0,0.0
3437,부산,꼼치류,2023,06,0.0,0.0
3438,부산,꼼치류,2023,07,0.0,0.0
3439,부산,꼼치류,2023,08,0.0,0.0
3440,부산,꼼치류,2023,09,0.0,0.0
3441,부산,꼼치류,2023,10,0.0,0.0
3442,부산,꼼치류,2023,11,0.0,0.0
3443,부산,꼼치류,2023,12,0.0,0.0
3444,부산,꼼치류,2024,01,0.0,0.0
3445,부산,꼼치류,2024,02,0.0,0.0
3446,부산,꼼치류,2024,03,0.0,0.0
3447,부산,꼼치류,2024,04,0.0,0.0
3448,부산,꼼치류,2024,05,0.0,0.0
3449,부산,꼼치류,2024,06,0.0,0.0
3450,부산,꼼치류,2024,07,0.0,0.0
3451,부산,꼼치류,2024,08,0.0,0.0
3452,부산,꼼치류,2024,09,0.0,0.0
3453,부산,꼼치류,2024,10,0.0,0.0
3476,부산,낙지류,2023,01,0.0,0.0
3477,부산,낙지류,2023,02,0.0,0.0
3478,부산,낙지류,2023,03,0.0,0.0
3479,부산,낙지류,2023,04,0.0,0.0
3480,부산,낙지류,2023,05,0.0,0.0
3481,부산,낙지류,2023,06,0.0,0.0
3482,부산,낙지류,2023,07,0.0,0.0
3483,부산,낙지류,2023,08,0.0,0.0
3484,부산,낙지류,2023,09,0.0,0.0
3485,부산,낙지류,2023,10,0.0,0.0
3486,부산,낙지류,2023,11,0.0,0.0
3487,부산,낙지류,2023,12,0.0,0.0
3488,부산,낙지류,2024,01,0.0,0.0
3489,부산,낙지류,2024,02,0.0,0.0
3490,부산,낙지류,2024,03,19.0,6.3
3491,부산,낙지류,2024,04,0.0,0.0
3492,부산,낙지류,2024,05,0.0,0.0
3493,부산,낙지류,2024,06,0.0,0.0
3494,부산,낙지류,2024,07,0.0,0.0
3495,부산,낙지류,2024,08,0.0,0.0
3496,부산,낙지류,2024,09,0.0,0.0
3497,부산,낙지류,2024,10,0.0,0.0
3498,부산,넙치류(광어),2023,01,89.0,121.2
3499,부산,넙치류(광어),2023,02,100.0,237.2
3500,부산,넙치류(광어),2023,03,0.0,0.0
3501,부산,넙치류(광어),2023,04,0.0,0.0
3502,부산,넙치류(광어),2023,05,83.0,125.0
3503,부산,넙치류(광어),2023,06,115.0,123.7
3504,부산,넙치류(광어),2023,07,0.0,0.0
3505,부산,넙치류(광어),2023,08,0.0,0.0
3506,부산,넙치류(광어),2023,09,3.0,34.9
3507,부산,넙치류(광어),2023,10,19.0,68.5
3508,부산,넙치류(광어),2023,11,16.0,306.8
3509,부산,넙치류(광어),2023,12,0.0,0.0
3510,부산,넙치류(광어),2024,01,4.0,10.9
3511,부산,넙치류(광어),2024,02,2.0,3.0
3512,부산,넙치류(광어),2024,03,0.0,0.0
3513,부산,넙치류(광어),2024,04,8.0,23.1
3514,부산,넙치류(광어),2024,05,8.0,18.9
3515,부산,넙치류(광어),2024,06,0.0,0.0
3516,부산,넙치류(광어),2024,07,0.0,0.0
3517,부산,넙치류(광어),2024,08,0.0,0.0
3518,부산,넙치류(광어),2024,09,0.0,0.0
3519,부산,넙치류(광어),2024,10,7.0,17.4
3542,부산,농어류,2023,01,93.0,135.5
3543,부산,농어류,2023,02,107.0,156.6
3544,부산,농어류,2023,03,44.0,87.2
3545,부산,농어류,2023,04,478.0,956.8
3546,부산,농어류,2023,05,471.0,491.2
3547,부산,농어류,2023,06,787.0,728.4
3548,부산,농어류,2023,07,905.0,1370.2
3549,부산,농어류,2023,08,976.0,1498.7
3550,부산,농어류,2023,09,437.0,705.4
3551,부산,농어류,2023,10,610.0,880.9
3552,부산,농어류,2023,11,121.0,144.9
3553,부산,농어류,2023,12,40.0,68.7
3554,부산,농어류,2024,01,0.0,0.0
3555,부산,농어류,2024,02,5.0,2.5
3556,부산,농어류,2024,03,211.0,113.7
3557,부산,농어류,2024,04,208.0,266.4
3558,부산,농어류,2024,05,312.0,432.5
3559,부산,농어류,2024,06,544.0,526.1
3560,부산,농어류,2024,07,267.0,319.1
3561,부산,농어류,2024,08,71.0,69.8
3562,부산,농어류,2024,09,221.0,286.6
3563,부산,농어류,2024,10,177.0,269.7
3586,부산,능성어,2023,01,0.0,0.0
3587,부산,능성어,2023,02,0.0,0.0
3588,부산,능성어,2023,03,0.0,0.0
3589,부산,능성어,2023,04,0.0,0.0
3590,부산,능성어,2023,05,5.0,11.6
3591,부산,능성어,2023,06,0.0,0.0
3592,부산,능성어,2023,07,0.0,0.0
3593,부산,능성어,2023,08,0.0,0.0
3594,부산,능성어,2023,09,0.0,0.0
3595,부산,능성어,2023,10,0.0,0.0
3596,부산,능성어,2023,11,0.0,0.0
3597,부산,능성어,2023,12,0.0,0.0
3598,부산,능성어,2024,01,0.0,0.0
3599,부산,능성어,2024,02,0.0,0.0
3600,부산,능성어,2024,03,0.0,0.0
3601,부산,능성어,2024,04,0.0,0.0
3602,부산,능성어,2024,05,0.0,0.0
3603,부산,능성어,2024,06,0.0,0.0
3604,부산,능성어,2024,07,0.0,0.0
3605,부산,능성어,2024,08,0.0,0.0
3606,부산,능성어,2024,09,10.0,3.6
3607,부산,능성어,2024,10,7.0,5.4
3608,부산,대구,2023,01,0.0,0.0
3609,부산,대구,2023,02,10.0,10.0
3610,부산,대구,2023,03,0.0,0.0
3611,부산,대구,2023,04,0.0,0.0
3612,부산,대구,2023,05,0.0,0.0
3613,부산,대구,2023,06,0.0,0.0
3614,부산,대구,2023,07,0.0,0.0
3615,부산,대구,2023,08,0.0,0.0
3616,부산,대구,2023,09,0.0,0.0
3617,부산,대구,2023,10,0.0,0.0
3618,부산,대구,2023,11,0.0,0.0
3619,부산,대구,2023,12,0.0,0.0
3620,부산,대구,2024,01,0.0,0.0
3621,부산,대구,2024,02,0.0,0.0
3622,부산,대구,2024,03,0.0,0.0
3623,부산,대구,2024,04,0.0,0.0
3624,부산,대구,2024,05,0.0,0.0
3625,부산,대구,2024,06,0.0,0.0
3626,부산,대구,2024,07,0.0,0.0
3627,부산,대구,2024,08,0.0,0.0
3628,부산,대구,2024,09,0.0,0.0
3629,부산,대구,2024,10,0.0,0.0
3630,부산,돌돔(줄돔),2023,01,0.0,0.0
3631,부산,돌돔(줄돔),2023,02,0.0,0.0
3632,부산,돌돔(줄돔),2023,03,0.0,0.0
3633,부산,돌돔(줄돔),2023,04,0.0,0.0
3634,부산,돌돔(줄돔),2023,05,76.0,1433.8
3635,부산,돌돔(줄돔),2023,06,51.0,37.3
3636,부산,돌돔(줄돔),2023,07,202.0,44.6
3637,부산,돌돔(줄돔),2023,08,173.0,39.2
3638,부산,돌돔(줄돔),2023,09,432.0,133.2
3639,부산,돌돔(줄돔),2023,10,3761.0,1325.1
3640,부산,돌돔(줄돔),2023,11,5193.0,1989.7
3641,부산,돌돔(줄돔),2023,12,750.0,384.9
3642,부산,돌돔(줄돔),2024,01,178.0,97.9
3643,부산,돌돔(줄돔),2024,02,202.0,50.2
3644,부산,돌돔(줄돔),2024,03,193.0,45.8
3645,부산,돌돔(줄돔),2024,04,69.0,32.1
3646,부산,돌돔(줄돔),2024,05,69.0,48.7
3647,부산,돌돔(줄돔),2024,06,104.0,43.0
3648,부산,돌돔(줄돔),2024,07,12.0,16.6
3649,부산,돌돔(줄돔),2024,08,348.0,102.1
3650,부산,돌돔(줄돔),2024,09,283.0,88.4
3651,부산,돌돔(줄돔),2024,10,624.0,414.5
3652,부산,문어류,2023,01,23.0,38.7
3653,부산,문어류,2023,02,0.0,0.0
3654,부산,문어류,2023,03,0.0,0.0
3655,부산,문어류,2023,04,0.0,0.0
3656,부산,문어류,2023,05,0.0,0.0
3657,부산,문어류,2023,06,0.0,0.0
3658,부산,문어류,2023,07,431.0,790.4
3659,부산,문어류,2023,08,565.0,144.0
3660,부산,문어류,2023,09,1646.0,519.5
3661,부산,문어류,2023,10,1736.0,806.6
3662,부산,문어류,2023,11,766.0,476.0
3663,부산,문어류,2023,12,133.0,184.0
3664,부산,문어류,2024,01,9.0,15.0
3665,부산,문어류,2024,02,158.0,197.8
3666,부산,문어류,2024,03,1740.0,2507.9
3667,부산,문어류,2024,04,1047.0,1337.2
3668,부산,문어류,2024,05,526.0,493.3
3669,부산,문어류,2024,06,0.0,0.0
3670,부산,문어류,2024,07,2521.0,1484.5
3671,부산,문어류,2024,08,1034.0,798.8
3672,부산,문어류,2024,09,1753.0,1093.7
3673,부산,문어류,2024,10,3211.0,2075.2
3740,부산,복어류,2023,01,0.0,0.0
3741,부산,복어류,2023,02,0.0,0.0
3742,부산,복어류,2023,03,0.0,0.0
3743,부산,복어류,2023,04,0.0,0.0
3744,부산,복어류,2023,05,46.0,4.6
3745,부산,복어류,2023,06,121.0,13.1
3746,부산,복어류,2023,07,109.0,10.1
3747,부산,복어류,2023,08,64.0,42.0
3748,부산,복어류,2023,09,110.0,76.3
3749,부산,복어류,2023,10,196.0,252.3
3750,부산,복어류,2023,11,0.0,0.0
3751,부산,복어류,2023,12,0.0,0.0
3752,부산,복어류,2024,01,0.0,0.0
3753,부산,복어류,2024,02,0.0,0.0
3754,부산,복어류,2024,03,0.0,0.0
3755,부산,복어류,2024,04,0.0,0.0
3756,부산,복어류,2024,05,0.0,0.0
3757,부산,복어류,2024,06,0.0,0.0
3758,부산,복어류,2024,07,0.0,0.0
3759,부산,복어류,2024,08,0.0,0.0
3760,부산,복어류,2024,09,0.0,0.0
3761,부산,복어류,2024,10,0.0,0.0
3982,부산,전어,2023,01,0.0,0.0
3983,부산,전어,2023,02,1783.0,274.7
3984,부산,전어,2023,03,0.0,0.0
3985,부산,전어,2023,04,0.0,0.0
3986,부산,전어,2023,05,0.0,0.0
3987,부산,전어,2023,06,0.0,0.0
3988,부산,전어,2023,07,0.0,0.0
3989,부산,전어,2023,08,0.0,0.0
3990,부산,전어,2023,09,0.0,0.0
3991,부산,전어,2023,10,0.0,0.0
3992,부산,전어,2023,11,0.0,0.0
3993,부산,전어,2023,12,1486.0,148.6
3994,부산,전어,2024,01,2718.0,271.8
3995,부산,전어,2024,02,11848.0,1373.2
3996,부산,전어,2024,03,3372.0,361.1
3997,부산,전어,2024,04,0.0,0.0
3998,부산,전어,2024,05,0.0,0.0
3999,부산,전어,2024,06,0.0,0.0
4000,부산,전어,2024,07,0.0,0.0
4001,부산,전어,2024,08,0.0,0.0
4002,부산,전어,2024,09,0.0,0.0
4003,부산,전어,2024,10,0.0,0.0
4004,부산,조피볼락(우럭),2023,01,77.0,77.4
4005,부산,조피볼락(우럭),2023,02,391.0,100.2
4006,부산,조피볼락(우럭),2023,03,186.0,53.1
4007,부산,조피볼락(우럭),2023,04,0.0,0.0
4008,부산,조피볼락(우럭),2023,05,129.0,69.4
4009,부산,조피볼락(우럭),2023,06,59.0,44.6
4010,부산,조피볼락(우럭),2023,07,22.0,8.1
4011,부산,조피볼락(우럭),2023,08,21.0,21.2
4012,부산,조피볼락(우럭),2023,09,0.0,0.0
4013,부산,조피볼락(우럭),2023,10,0.0,0.0
4014,부산,조피볼락(우럭),2023,11,0.0,0.0
4015,부산,조피볼락(우럭),2023,12,0.0,0.0
4016,부산,조피볼락(우럭),2024,01,97.0,51.7
4017,부산,조피볼락(우럭),2024,02,68.0,49.7
4018,부산,조피볼락(우럭),2024,03,2192.0,391.6
4019,부산,조피볼락(우럭),2024,04,1706.0,515.0
4020,부산,조피볼락(우럭),2024,05,725.0,127.5
4021,부산,조피볼락(우럭),2024,06,244.0,39.1
4022,부산,조피볼락(우럭),2024,07,48.0,9.1
4023,부산,조피볼락(우럭),2024,08,777.0,126.0
4024,부산,조피볼락(우럭),2024,09,9.0,1.9
4025,부산,조피볼락(우럭),2024,10,9.0,4.3
4026,부산,쥐치류,2023,01,1499.0,399.9
4027,부산,쥐치류,2023,02,82.0,29.4
4028,부산,쥐치류,2023,03,35.0,14.1
4029,부산,쥐치류,2023,04,0.0,0.0
4030,부산,쥐치류,2023,05,32.0,9.0
4031,부산,쥐치류,2023,06,600.0,225.0
4032,부산,쥐치류,2023,07,489.0,119.5
4033,부산,쥐치류,2023,08,349.0,118.6
4034,부산,쥐치류,2023,09,58.0,15.2
4035,부산,쥐치류,2023,10,682.0,279.6
4036,부산,쥐치류,2023,11,776.0,333.0
4037,부산,쥐치류,2023,12,1918.0,726.0
4038,부산,쥐치류,2024,01,296.0,140.6
4039,부산,쥐치류,2024,02,263.0,58.9
4040,부산,쥐치류,2024,03,30.0,4.6
4041,부산,쥐치류,2024,04,10.0,1.8
4042,부산,쥐치류,2024,05,7.0,3.0
4043,부산,쥐치류,2024,06,821.0,476.8
4044,부산,쥐치류,2024,07,12.0,7.1
4045,부산,쥐치류,2024,08,24.0,7.1
4046,부산,쥐치류,2024,09,15.0,6.8
4047,부산,쥐치류,2024,10,280.0,101.3
4070,부산,참돔,2023,01,6766.0,5760.0
4071,부산,참돔,2023,02,4517.0,1973.9
4072,부산,참돔,2023,03,512.0,353.3
4073,부산,참돔,2023,04,1720.0,1041.6
4074,부산,참돔,2023,05,6947.0,4301.9
4075,부산,참돔,2023,06,5468.0,4312.8
4076,부산,참돔,2023,07,8539.0,6733.8
4077,부산,참돔,2023,08,10058.0,7941.2
4078,부산,참돔,2023,09,5634.0,4322.4
4079,부산,참돔,2023,10,5678.0,4851.2
4080,부산,참돔,2023,11,3843.0,2822.5
4081,부산,참돔,2023,12,2985.0,2963.8
4082,부산,참돔,2024,01,4157.0,2396.1
4083,부산,참돔,2024,02,3157.0,2731.0
4084,부산,참돔,2024,03,3859.0,3863.8
4085,부산,참돔,2024,04,1148.0,868.2
4086,부산,참돔,2024,05,4415.0,3740.8
4087,부산,참돔,2024,06,4764.0,3717.2
4088,부산,참돔,2024,07,6075.0,5768.9
4089,부산,참돔,2024,08,5836.0,4609.4
4090,부산,참돔,2024,09,2833.0,2740.0
4091,부산,참돔,2024,10,3628.0,2793.8
4092,부산,참조기,2023,01,0.0,0.0
4093,부산,참조기,2023,02,0.0,0.0
4094,부산,참조기,2023,03,0.0,0.0
4095,부산,참조기,2023,04,0.0,0.0
4096,부산,참조기,2023,05,0.0,0.0
4097,부산,참조기,2023,06,0.0,0.0
4098,부산,참조기,2023,07,167.0,33.4
4099,부산,참조기,2023,08,0.0,0.0
4100,부산,참조기,2023,09,0.0,0.0
4101,부산,참조기,2023,10,0.0,0.0
4102,부산,참조기,2023,11,0.0,0.0
4103,부산,참조기,2023,12,0.0,0.0
4104,부산,참조기,2024,01,0.0,0.0
4105,부산,참조기,2024,02,0.0,0.0
4106,부산,참조기,2024,03,0.0,0.0
4107,부산,참조기,2024,04,0.0,0.0
4108,부산,참조기,2024,05,0.0,0.0
4109,부산,참조기,2024,06,0.0,0.0
4110,부산,참조기,2024,07,0.0,0.0
4111,부산,참조기,2024,08,0.0,0.0
4112,부산,참조기,2024,09,0.0,0.0
4113,부산,참조기,2024,10,0.0,0.0
4180,울산,가자미류,2023,01,4.0,2.5
4181,울산,가자미류,2023,02,12.0,9.7
4182,울산,가자미류,2023,03,7.0,6.0
4183,울산,가자미류,2023,04,0.0,0.0
4184,울산,가자미류,2023,05,5.0,5.4
4185,울산,가자미류,2023,06,0.0,0.0
4186,울산,가자미류,2023,07,3.0,1.3
4187,울산,가자미류,2023,08,0.0,0.0
4188,울산,가자미류,2023,09,0.0,0.0
4189,울산,가자미류,2023,10,0.0,0.0
4190,울산,가자미류,2023,11,12.0,9.4
4191,울산,가자미류,2023,12,0.0,0.0
4192,울산,가자미류,2024,01,5.0,2.5
4193,울산,가자미류,2024,02,16.0,2.9
4194,울산,가자미류,2024,03,9.0,4.5
4195,울산,가자미류,2024,04,11.0,2.4
4196,울산,가자미류,2024,05,11.0,3.8
4197,울산,가자미류,2024,06,3.0,0.3
4198,울산,가자미류,2024,07,19.0,2.6
4199,울산,가자미류,2024,08,15.0,2.4
4200,울산,가자미류,2024,09,4.0,0.5
4201,울산,가자미류,2024,10,0.0,0.0
4224,울산,감성돔,2023,01,103.0,74.3
4225,울산,감성돔,2023,02,36.0,33.7
4226,울산,감성돔,2023,03,113.0,76.0
4227,울산,감성돔,2023,04,0.0,0.0
4228,울산,감성돔,2023,05,40.0,21.7
4229,울산,감성돔,2023,06,10.0,12.8
4230,울산,감성돔,2023,07,8.0,12.5
4231,울산,감성돔,2023,08,17.0,13.5
4232,울산,감성돔,2023,09,32.0,36.5
4233,울산,감성돔,2023,10,157.0,106.4
4234,울산,감성돔,2023,11,144.0,159.1
4235,울산,감성돔,2023,12,91.0,98.9
4236,울산,감성돔,2024,01,132.0,184.8
4237,울산,감성돔,2024,02,135.0,118.0
4238,울산,감성돔,2024,03,71.0,95.1
4239,울산,감성돔,2024,04,26.0,29.9
4240,울산,감성돔,2024,05,0.0,0.0
4241,울산,감성돔,2024,06,0.0,0.0
4242,울산,감성돔,2024,07,2.0,2.7
4243,울산,감성돔,2024,08,24.0,29.0
4244,울산,감성돔,2024,09,101.0,87.4
4245,울산,감성돔,2024,10,133.0,147.0
4246,울산,갑오징어류,2023,01,0.0,0.0
4247,울산,갑오징어류,2023,02,0.0,0.0
4248,울산,갑오징어류,2023,03,0.0,0.0
4249,울산,갑오징어류,2023,04,215.0,85.0
4250,울산,갑오징어류,2023,05,3207.0,1939.0
4251,울산,갑오징어류,2023,06,13.0,8.8
4252,울산,갑오징어류,2023,07,0.0,0.0
4253,울산,갑오징어류,2023,08,0.0,0.0
4254,울산,갑오징어류,2023,09,0.0,0.0
4255,울산,갑오징어류,2023,10,0.0,0.0
4256,울산,갑오징어류,2023,11,0.0,0.0
4257,울산,갑오징어류,2023,12,0.0,0.0
4258,울산,갑오징어류,2024,01,0.0,0.0
4259,울산,갑오징어류,2024,02,0.0,0.0
4260,울산,갑오징어류,2024,03,0.0,0.0
4261,울산,갑오징어류,2024,04,959.0,387.0
4262,울산,갑오징어류,2024,05,926.0,379.2
4263,울산,갑오징어류,2024,06,44.0,20.1
4264,울산,갑오징어류,2024,07,0.0,0.0
4265,울산,갑오징어류,2024,08,0.0,0.0
4266,울산,갑오징어류,2024,09,0.0,0.0
4267,울산,갑오징어류,2024,10,0.0,0.0
4312,울산,기타돔류,2023,01,528.0,129.3
4313,울산,기타돔류,2023,02,608.0,253.2
4314,울산,기타돔류,2023,03,696.0,314.5
4315,울산,기타돔류,2023,04,518.0,164.0
4316,울산,기타돔류,2023,05,1367.0,664.0
4317,울산,기타돔류,2023,06,3230.0,985.6
4318,울산,기타돔류,2023,07,1421.0,557.4
4319,울산,기타돔류,2023,08,1180.0,374.7
4320,울산,기타돔류,2023,09,1541.0,383.5
4321,울산,기타돔류,2023,10,1545.0,453.4
4322,울산,기타돔류,2023,11,3038.0,1048.5
4323,울산,기타돔류,2023,12,2276.0,587.2
4324,울산,기타돔류,2024,01,1469.0,448.6
4325,울산,기타돔류,2024,02,245.0,82.0
4326,울산,기타돔류,2024,03,1539.0,345.9
4327,울산,기타돔류,2024,04,2609.0,648.5
4328,울산,기타돔류,2024,05,4005.0,1004.6
4329,울산,기타돔류,2024,06,3839.0,1063.1
4330,울산,기타돔류,2024,07,768.0,204.0
4331,울산,기타돔류,2024,08,1084.0,288.1
4332,울산,기타돔류,2024,09,1521.0,461.9
4333,울산,기타돔류,2024,10,2403.0,786.2
4334,울산,기타볼락류,2023,01,22818.0,5351.1
4335,울산,기타볼락류,2023,02,13599.0,3316.9
4336,울산,기타볼락류,2023,03,0.0,0.0
4337,울산,기타볼락류,2023,04,0.0,0.0
4338,울산,기타볼락류,2023,05,273.0,101.9
4339,울산,기타볼락류,2023,06,299.0,105.0
4340,울산,기타볼락류,2023,07,68.0,51.4
4341,울산,기타볼락류,2023,08,16.0,5.1
4342,울산,기타볼락류,2023,09,50.0,12.2
4343,울산,기타볼락류,2023,10,11.0,3.0
4344,울산,기타볼락류,2023,11,448.0,116.8
4345,울산,기타볼락류,2023,12,7363.0,1762.3
4346,울산,기타볼락류,2024,01,9980.0,2221.2
4347,울산,기타볼락류,2024,02,5705.0,1295.7
4348,울산,기타볼락류,2024,03,1966.0,584.6
4349,울산,기타볼락류,2024,04,923.0,229.1
4350,울산,기타볼락류,2024,05,663.0,158.8
4351,울산,기타볼락류,2024,06,423.0,140.8
4352,울산,기타볼락류,2024,07,372.0,78.5
4353,울산,기타볼락류,2024,08,613.0,152.1
4354,울산,기타볼락류,2024,09,170.0,38.9
4355,울산,기타볼락류,2024,10,114.0,29.1
4356,울산,기타어류,2023,01,0.0,0.0
4357,울산,기타어류,2023,02,39.0,3.3
4358,울산,기타어류,2023,03,293.0,87.5
4359,울산,기타어류,2023,04,0.0,0.0
4360,울산,기타어류,2023,05,0.0,0.0
4361,울산,기타어류,2023,06,89.0,14.0
4362,울산,기타어류,2023,07,17.0,4.0
4363,울산,기타어류,2023,08,0.0,0.0
4364,울산,기타어류,2023,09,200.0,15.0
4365,울산,기타어류,2023,10,675.0,85.1
4366,울산,기타어류,2023,11,104.0,10.8
4367,울산,기타어류,2023,12,230.0,25.7
4368,울산,기타어류,2024,01,316.0,26.2
4369,울산,기타어류,2024,02,224.0,19.7
4370,울산,기타어류,2024,03,156.0,34.0
4371,울산,기타어류,2024,04,114.0,11.6
4372,울산,기타어류,2024,05,443.0,68.2
4373,울산,기타어류,2024,06,77.0,21.3
4374,울산,기타어류,2024,07,48.0,5.3
4375,울산,기타어류,2024,08,213.0,20.6
4376,울산,기타어류,2024,09,139.0,12.1
4377,울산,기타어류,2024,10,245.0,26.3
4400,울산,낙지류,2023,01,0.0,0.0
4401,울산,낙지류,2023,02,0.0,0.0
4402,울산,낙지류,2023,03,0.0,0.0
4403,울산,낙지류,2023,04,0.0,0.0
4404,울산,낙지류,2023,05,0.0,0.0
4405,울산,낙지류,2023,06,0.0,0.0
4406,울산,낙지류,2023,07,0.0,0.0
4407,울산,낙지류,2023,08,0.0,0.0
4408,울산,낙지류,2023,09,0.0,0.0
4409,울산,낙지류,2023,10,0.0,0.0
4410,울산,낙지류,2023,11,0.0,0.0
4411,울산,낙지류,2023,12,0.0,0.0
4412,울산,낙지류,2024,01,0.0,0.0
4413,울산,낙지류,2024,02,0.0,0.0
4414,울산,낙지류,2024,03,0.0,0.0
4415,울산,낙지류,2024,04,2.0,0.2
4416,울산,낙지류,2024,05,0.0,0.0
4417,울산,낙지류,2024,06,0.0,0.0
4418,울산,낙지류,2024,07,0.0,0.0
4419,울산,낙지류,2024,08,0.0,0.0
4420,울산,낙지류,2024,09,0.0,0.0
4421,울산,낙지류,2024,10,0.0,0.0
4422,울산,넙치류(광어),2023,01,0.0,0.0
4423,울산,넙치류(광어),2023,02,0.0,0.0
4424,울산,넙치류(광어),2023,03,0.0,0.0
4425,울산,넙치류(광어),2023,04,0.0,0.0
4426,울산,넙치류(광어),2023,05,0.0,0.0
4427,울산,넙치류(광어),2023,06,3.0,10.5
4428,울산,넙치류(광어),2023,07,13.0,22.6
4429,울산,넙치류(광어),2023,08,2.0,4.2
4430,울산,넙치류(광어),2023,09,0.0,0.0
4431,울산,넙치류(광어),2023,10,5.0,15.0
