시도,어종류,연도,월,어획량_마리,어획량_Kg,품종,방류량,방류구분
강원,노래미류,2023,6,0.0,0.0,쥐노래미,40000.0,시험방류
강원,농어류,2023,1,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,2,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,3,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,4,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,5,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,6,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,7,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,8,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,9,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,10,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,11,0.0,0.0,미방류,0.0,미방류
강원,농어류,2023,12,0.0,0.0,미방류,0.0,미방류
강원,농어류,2024,1,0.0,0.0,미방류,0.0,미방류
강원,농어류,2024,2,0.0,0.0,미방류,0.0,미방류
강원,농어류,2024,3,0.0,0.0,미방류,0.0,미방류
강원,농어류,2024,4,27.0,21.7,미방류,0.0,미방류
강원,농어류,2024,5,17.0,16.9,미방류,0.0,미방류
강원,농어류,2024,6,0.0,0.0,미방류,0.0,미방류
강원,농어류,2024,7,0.0,0.0,미방류,0.0,미방류
강원,농어류,2024,8,0.0,0.0,미방류,0.0,미방류
강원,농어류,2024,9,0.0,0.0,미방류,0.0,미방류
강원,농어류,2024,10,0.0,0.0,미방류,0.0,미방류
강원,대구,2022,4,0.0,0.0,대구,6000000.0,무상방류
강원,대구,2022,4,0.0,0.0,대구,6000000.0,생산방류
강원,대구,2022,4,0.0,0.0,명태,200000.0,무상방류
강원,대구,2022,4,0.0,0.0,명태,200000.0,생산방류
강원,대구,2023,1,3953.0,4871.1,미방류,0.0,미방류
강원,대구,2023,2,4171.0,5342.5,미방류,0.0,미방류
강원,대구,2023,3,7712.0,11669.5,미방류,0.0,미방류
강원,대구,2023,4,2003.0,1622.1,대구,6000000.0,무상방류
강원,대구,2023,4,2003.0,1622.1,대구,4000000.0,생산방류
강원,대구,2023,5,1139.0,745.8,미방류,0.0,미방류
강원,대구,2023,6,5791.0,3472.9,미방류,0.0,미방류
강원,대구,2023,7,2242.0,1633.2,미방류,0.0,미방류
강원,대구,2023,8,2990.0,1921.1,미방류,0.0,미방류
강원,대구,2023,9,7428.0,6682.3,미방류,0.0,미방류
강원,대구,2023,10,11348.0,11715.6,미방류,0.0,미방류
강원,대구,2023,11,10842.0,12625.5,미방류,0.0,미방류
강원,대구,2023,12,21487.0,23177.0,명태,50000.0,생산방류
강원,대구,2024,1,9733.0,10232.3,미방류,0.0,미방류
강원,대구,2024,2,6500.0,10263.8,미방류,0.0,미방류
강원,대구,2024,3,8238.0,9785.5,미방류,0.0,미방류
강원,대구,2024,4,2090.0,3520.1,미방류,0.0,미방류
강원,대구,2024,5,872.0,641.1,미방류,0.0,미방류
강원,대구,2024,6,2517.0,2169.6,미방류,0.0,미방류
강원,대구,2024,7,6826.0,7410.1,미방류,0.0,미방류
강원,대구,2024,8,13971.0,18727.4,미방류,0.0,미방류
강원,대구,2024,9,21734.0,26285.0,미방류,0.0,미방류
강원,대구,2024,10,17880.0,44472.2,미방류,0.0,미방류
강원,문어류,2023,1,22.0,29.8,미방류,0.0,미방류
강원,문어류,2023,2,13.0,269.1,미방류,0.0,미방류
강원,문어류,2023,3,491.0,549.3,미방류,0.0,미방류
강원,문어류,2023,4,5859.0,12686.4,미방류,0.0,미방류
강원,문어류,2023,5,5310.0,9894.8,미방류,0.0,미방류
강원,문어류,2023,6,4131.0,6295.0,미방류,0.0,미방류
강원,문어류,2023,7,3884.0,7000.9,미방류,0.0,미방류
강원,문어류,2023,8,2197.0,4671.5,미방류,0.0,미방류
강원,문어류,2023,9,2257.0,4262.7,미방류,0.0,미방류
강원,문어류,2023,10,0.0,0.0,미방류,0.0,미방류
강원,문어류,2023,11,25.0,62.1,미방류,0.0,미방류
강원,문어류,2023,12,27.0,105.1,대문어,20000.0,무상방류
강원,문어류,2024,1,696.0,871.0,미방류,0.0,미방류
강원,문어류,2024,2,873.0,1360.9,미방류,0.0,미방류
강원,문어류,2024,3,3191.0,4610.2,미방류,0.0,미방류
강원,문어류,2024,4,8690.0,30173.7,미방류,0.0,미방류
강원,문어류,2024,5,5395.0,9635.0,미방류,0.0,미방류
강원,문어류,2024,6,4432.0,8706.6,미방류,0.0,미방류
강원,문어류,2024,7,4656.0,8223.3,미방류,0.0,미방류
강원,문어류,2024,8,2308.0,3949.4,미방류,0.0,미방류
강원,문어류,2024,9,82.0,226.8,미방류,0.0,미방류
강원,문어류,2024,10,0.0,0.0,미방류,0.0,미방류
강원,민꽃게,2023,6,0.0,0.0,참게,81633.0,매입방류
강원,복어류,2023,1,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,2,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,3,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,4,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,5,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,6,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,7,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,8,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,9,0.0,0.0,미방류,0.0,미방류
강원,복어류,2023,10,2338.0,1635.3,미방류,0.0,미방류
강원,복어류,2023,11,114.0,30.1,미방류,0.0,미방류
강원,복어류,2023,12,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,1,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,2,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,3,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,4,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,5,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,6,3.0,1.7,미방류,0.0,미방류
강원,복어류,2024,7,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,8,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,9,0.0,0.0,미방류,0.0,미방류
강원,복어류,2024,10,27.0,37.3,미방류,0.0,미방류
강원,송어류,2022,1,0.0,0.0,연어,100000.0,생산방류
강원,송어류,2022,1,0.0,0.0,연어,100000.0,생산방류
강원,송어류,2023,3,0.0,0.0,연어,700000.0,생산방류
강원,송어류,2023,3,0.0,0.0,연어,300000.0,생산방류
강원,조피볼락(우럭),2023,1,803.0,759.9,미방류,0.0,미방류
강원,조피볼락(우럭),2023,2,685.0,555.9,미방류,0.0,미방류
강원,조피볼락(우럭),2023,3,1523.0,1030.2,미방류,0.0,미방류
강원,조피볼락(우럭),2023,4,826.0,446.3,미방류,0.0,미방류
강원,조피볼락(우럭),2023,5,207.0,123.7,미방류,0.0,미방류
강원,조피볼락(우럭),2023,6,899.0,625.8,미방류,0.0,미방류
강원,조피볼락(우럭),2023,7,776.0,489.6,미방류,0.0,미방류
강원,조피볼락(우럭),2023,8,341.0,191.3,미방류,0.0,미방류
강원,조피볼락(우럭),2023,9,496.0,268.0,미방류,0.0,미방류
강원,조피볼락(우럭),2023,10,172.0,83.3,미방류,0.0,미방류
강원,조피볼락(우럭),2023,11,143.0,81.6,미방류,0.0,미방류
강원,조피볼락(우럭),2023,12,314.0,174.8,미방류,0.0,미방류
강원,조피볼락(우럭),2024,1,522.0,315.3,미방류,0.0,미방류
강원,조피볼락(우럭),2024,2,130.0,59.9,미방류,0.0,미방류
강원,조피볼락(우럭),2024,3,301.0,181.5,미방류,0.0,미방류
강원,조피볼락(우럭),2024,4,809.0,383.2,미방류,0.0,미방류
강원,조피볼락(우럭),2024,5,2534.0,1475.3,미방류,0.0,미방류
강원,조피볼락(우럭),2024,6,2768.0,1566.0,미방류,0.0,미방류
강원,조피볼락(우럭),2024,7,1136.0,718.0,미방류,0.0,미방류
강원,조피볼락(우럭),2024,8,1079.0,382.9,미방류,0.0,미방류
강원,조피볼락(우럭),2024,9,1088.0,318.9,미방류,0.0,미방류
강원,조피볼락(우럭),2024,10,271.0,113.5,미방류,0.0,미방류
강원,해삼,2022,1,0.0,0.0,해삼,192193.0,매입방류
강원,해삼,2022,1,0.0,0.0,해삼,153188.0,매입방류
강원,해삼,2022,3,0.0,0.0,해삼,60000.0,무상방류
강원,해삼,2022,6,0.0,0.0,해삼,21011.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,113047.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,103167.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,55469.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,112110.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,40091.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,97167.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,105600.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,24219.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,112417.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,16873.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,74766.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,74766.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,125670.0,매입방류
강원,해삼,2022,6,0.0,0.0,해삼,91912.0,매입방류
강원,해삼,2022,12,0.0,0.0,해삼,142936.0,매입방류
강원,해삼,2022,12,0.0,0.0,해삼,80000.0,생산방류
강원,해삼,2022,12,0.0,0.0,해삼,70000.0,생산방류
강원,해삼,2022,12,0.0,0.0,해삼,104890.0,매입방류
강원,해삼,2022,12,0.0,0.0,해삼,104890.0,매입방류
강원,해삼,2022,12,0.0,0.0,해삼,80705.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,96775.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,106428.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,80000.0,무상방류
강원,해삼,2023,1,0.0,0.0,해삼,297710.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,123600.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,60488.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,59140.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,59070.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,56395.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,36871.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,42978.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,55268.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,54733.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,36489.0,매입방류
강원,해삼,2023,1,0.0,0.0,해삼,35292.0,매입방류
강원,해삼,2023,4,0.0,0.0,해삼,150000.0,무상방류
강원,해삼,2023,5,0.0,0.0,해삼,50000.0,무상방류
강원,해삼,2023,5,0.0,0.0,해삼,80000.0,생산방류
강원,해삼,2023,6,0.0,0.0,해삼,50912.0,매입방류
강원,해삼,2023,6,0.0,0.0,해삼,61906.0,매입방류
강원,해삼,2023,6,0.0,0.0,해삼,60661.0,매입방류
강원,해삼,2023,6,0.0,0.0,해삼,180506.0,매입방류
강원,해삼,2023,6,0.0,0.0,해삼,59711.0,매입방류
강원,해삼,2023,6,0.0,0.0,해삼,46938.0,매입방류
강원,해삼,2023,6,0.0,0.0,해삼,45009.0,매입방류
강원,해삼,2023,11,0.0,0.0,해삼,100000.0,무상방류
강원,해삼,2023,11,0.0,0.0,해삼,70000.0,생산방류
강원,해삼,2023,11,0.0,0.0,해삼,70000.0,생산방류
강원,해삼,2023,11,0.0,0.0,해삼,70000.0,무상방류
강원,해삼,2023,12,0.0,0.0,해삼,50000.0,무상방류
강원,해삼,2023,12,0.0,0.0,해삼,50000.0,무상방류
강원,해삼,2023,12,0.0,0.0,해삼,58317.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,36337.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,80000.0,생산방류
강원,해삼,2023,12,0.0,0.0,해삼,65725.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,99761.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,99761.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,104330.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,293553.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,43778.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,43870.0,매입방류
강원,해삼,2023,12,0.0,0.0,해삼,43778.0,매입방류
경기,가자미류,2023,1,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2023,2,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2023,3,3.0,8.0,미방류,0.0,미방류
경기,가자미류,2023,4,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2023,5,4.0,13.1,미방류,0.0,미방류
경기,가자미류,2023,6,2.0,1.1,미방류,0.0,미방류
경기,가자미류,2023,7,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2023,8,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2023,9,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2023,10,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2023,11,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2023,12,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2024,1,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2024,2,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2024,3,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2024,4,1.0,0.5,미방류,0.0,미방류
경기,가자미류,2024,5,1.0,0.4,미방류,0.0,미방류
경기,가자미류,2024,6,1.0,0.4,미방류,0.0,미방류
경기,가자미류,2024,7,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2024,8,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2024,9,0.0,0.0,미방류,0.0,미방류
경기,가자미류,2024,10,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,1,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,2,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,3,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,4,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,5,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,6,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,7,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,8,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,9,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,10,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,11,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2023,12,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,1,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,2,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,3,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,4,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,5,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,6,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,7,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,8,29.0,32.8,미방류,0.0,미방류
경기,감성돔,2024,9,0.0,0.0,미방류,0.0,미방류
경기,감성돔,2024,10,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2022,7,0.0,0.0,갑오징어,50000.0,무상방류
경기,갑오징어류,2023,1,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2023,2,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2023,3,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2023,4,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2023,5,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2023,6,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2023,7,22.0,31.9,갑오징어,50000.0,시험방류
경기,갑오징어류,2023,8,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2023,9,24400.0,4427.4,미방류,0.0,미방류
경기,갑오징어류,2023,10,83754.0,17564.1,미방류,0.0,미방류
경기,갑오징어류,2023,11,18098.0,3736.4,미방류,0.0,미방류
경기,갑오징어류,2023,12,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2024,1,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2024,2,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2024,3,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2024,4,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2024,5,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2024,6,646.0,270.2,미방류,0.0,미방류
경기,갑오징어류,2024,7,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2024,8,0.0,0.0,미방류,0.0,미방류
경기,갑오징어류,2024,9,48103.0,8567.3,미방류,0.0,미방류
경기,갑오징어류,2024,10,125225.0,24894.6,미방류,0.0,미방류
경기,갯장어,2022,5,0.0,0.0,뱀장어,15145.0,매입방류
경기,갯장어,2022,5,0.0,0.0,뱀장어,6143.0,매입방류
경기,갯장어,2022,6,0.0,0.0,뱀장어,24536.0,매입방류
경기,갯장어,2022,6,0.0,0.0,뱀장어,11376.0,매입방류
경기,갯장어,2022,6,0.0,0.0,뱀장어,7548.0,매입방류
경기,갯장어,2022,6,0.0,0.0,뱀장어,7441.0,매입방류
경기,갯장어,2022,6,0.0,0.0,뱀장어,13688.0,매입방류
경기,갯장어,2022,6,0.0,0.0,뱀장어,21471.0,매입방류
경기,갯장어,2022,7,0.0,0.0,뱀장어,6274.0,매입방류
경기,갯장어,2023,1,0.0,0.0,뱀장어,20263.0,매입방류
경기,갯장어,2023,1,0.0,0.0,뱀장어,5084.0,매입방류
경기,갯장어,2023,2,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2023,3,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2023,4,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2023,5,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2023,6,0.0,0.0,뱀장어,10000.0,매입방류
경기,갯장어,2023,6,0.0,0.0,뱀장어,11240.0,매입방류
경기,갯장어,2023,7,0.0,0.0,뱀장어,9519.0,매입방류
경기,갯장어,2023,7,0.0,0.0,뱀장어,7604.0,매입방류
경기,갯장어,2023,8,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2023,9,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2023,10,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2023,11,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2023,12,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,1,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,2,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,3,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,4,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,5,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,6,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,7,1.0,0.5,미방류,0.0,미방류
경기,갯장어,2024,8,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,9,0.0,0.0,미방류,0.0,미방류
경기,갯장어,2024,10,0.0,0.0,미방류,0.0,미방류
경기,기타,2022,5,0.0,0.0,대농갱이,86957.0,매입방류
경기,기타,2022,5,0.0,0.0,동자개,60000.0,매입방류
경기,기타,2022,5,0.0,0.0,동자개,21740.0,매입방류
경기,기타,2022,5,0.0,0.0,동자개,135747.0,매입방류
경기,기타,2022,5,0.0,0.0,동자개,80000.0,매입방류
경기,기타,2022,8,0.0,0.0,미꾸라지,272728.0,매입방류
경기,기타,2022,9,0.0,0.0,대농갱이,133080.0,매입방류
경기,기타,2022,9,0.0,0.0,대농갱이,69205.0,매입방류
경기,기타,2022,9,0.0,0.0,동자개,245238.0,매입방류
경기,기타,2022,9,0.0,0.0,동자개,460610.0,매입방류
경기,기타,2022,9,0.0,0.0,동자개,137149.0,매입방류
경기,기타,2022,9,0.0,0.0,미꾸리,3000.0,생산방류
경기,기타,2022,9,0.0,0.0,미꾸리,5000.0,생산방류
경기,기타,2022,9,0.0,0.0,미꾸리,3000.0,생산방류
경기,기타,2022,9,0.0,0.0,미꾸리,4000.0,생산방류
경기,기타,2022,9,0.0,0.0,미꾸리,6000.0,생산방류
경기,기타,2022,9,0.0,0.0,미꾸리,6000.0,생산방류
경기,기타,2022,9,0.0,0.0,미꾸리,5000.0,생산방류
경기,기타,2022,9,0.0,0.0,미꾸리,3000.0,생산방류
경기,기타,2022,9,0.0,0.0,미꾸리,5000.0,생산방류
경기,기타,2022,10,0.0,0.0,대농갱이,142570.0,매입방류
경기,기타,2022,10,0.0,0.0,대농갱이,180000.0,매입방류
경기,기타,2022,10,0.0,0.0,대농갱이,27253.0,매입방류
경기,기타,2022,11,0.0,0.0,대농갱이,88888.0,매입방류
경기,기타,2023,1,0.0,0.0,대농갱이,133333.0,매입방류
경기,기타,2023,1,0.0,0.0,동자개,88000.0,매입방류
경기,기타,2023,1,0.0,0.0,대농갱이,120880.0,매입방류
경기,기타,2023,1,0.0,0.0,미꾸리,4000.0,생산방류
경기,기타,2023,1,0.0,0.0,미꾸리,4000.0,생산방류
경기,기타,2023,1,0.0,0.0,미꾸리,2000.0,생산방류
경기,기타,2023,1,0.0,0.0,미꾸리,7000.0,생산방류
경기,기타,2023,1,0.0,0.0,미꾸리,12000.0,생산방류
경기,기타,2023,1,0.0,0.0,미꾸리,4000.0,생산방류
경기,기타,2023,1,0.0,0.0,미꾸리,7000.0,생산방류
경기,기타,2023,1,0.0,0.0,미꾸리,20000.0,생산방류
경기,기타,2023,5,0.0,0.0,대농갱이,66667.0,매입방류
경기,기타,2023,6,0.0,0.0,동자개,80000.0,매입방류
경기,기타,2023,7,0.0,0.0,동자개,80000.0,매입방류
경기,기타,2023,9,0.0,0.0,동자개,249563.0,매입방류
경기,기타,2023,9,0.0,0.0,대농갱이,166667.0,매입방류
